number,construction,sentence,item,grammaticality,num_words,prob
1818,n_prel,No passengers which I have studied have done [MASK] harm.,any,1,10,0.7355950474739075
1819,n_prel,None of the passengers which I have studied have done [MASK] harm.,any,1,12,0.8613910675048828
1820,n_prel,It is not the case that the passengers which I have studied have done [MASK] harm.,any,1,16,0.43048933148384094
1821,n_ppp,No passengers in these places have done [MASK] harm.,any,1,9,0.91199791431427
1822,n_ppp,None of the passengers in these places have done [MASK] harm.,any,1,11,0.8984991312026978
1823,n_ppp,It is not the case that passengers in these places have done [MASK] harm.,any,1,14,0.7170032858848572
1824,n_nrel,No passengers which I have not studied have done [MASK] harm.,any,1,11,0.711865246295929
1825,n_nrel,None of the passengers which I have not have studied have done [MASK] harm.,any,1,14,0.8585212826728821
1826,n_nrel,It is not the case that the passengers which I have not studied have done [MASK] harm.,any,1,17,0.5659697651863098
1827,n_npp,No passengers in none of these places have done [MASK] harm.,any,1,11,0.8468619585037231
1828,n_npp,None of the passengers in none of these places have done [MASK] harm.,any,1,13,0.9224477410316467
1829,n_npp,It is not the case that passengers in none of these places have done [MASK] harm.,any,1,16,0.8677576780319214
1830,p_pn,The passengers will impact [MASK] legislation.,any,0,6,0.002954862779006362
1831,p_pn,Many of the passengers will impact [MASK] legislation.,any,0,8,0.0018037798581644893
1832,p_pn,It is the case that the passengers will impact [MASK] legislation.,any,0,11,0.009441706351935863
1833,p_prel,The passengers which I have studied will impact [MASK] legislation.,any,0,10,0.007368655409663916
1834,p_prel,Many of the passengers which I have studied will impact [MASK] legislation.,any,0,12,0.004869571886956692
1835,p_prel,It is the case that passengers which I have studied will impact [MASK] legislation.,any,0,14,0.013479302637279034
1836,p_ppp,The passengers in these places will impact [MASK] legislation.,any,0,9,0.003937073517590761
1837,p_ppp,Many of the passengers in these places will impact [MASK] legislation.,any,0,11,0.0024680770002305508
1838,p_ppp,It is the case that the passengers in these places will impact [MASK] legislation.,any,0,14,0.007571400608867407
1839,p_nrel,The passengers which I have not studied will impact [MASK] legislation.,any,1,11,0.010857842862606049
1840,p_nrel,Many of the passengers which I have not studied will impact [MASK] legislation.,any,1,13,0.007930186577141285
1841,p_nrel,It is the case that the passengers which I have not studied will impact [MASK] legislation.,any,1,16,0.012952224351465702
1842,p_npp,The passengers in none of these places will impact [MASK] legislation.,any,1,11,0.0140391755849123
1843,p_npp,Many of the passengers in none of these places will impact [MASK] legislation.,any,1,13,0.008184552192687988
1844,p_npp,It is the case that passengers in none of these places will impact [MASK] legislation.,any,1,15,0.03138606995344162
1845,n_pn,No passengers will impact [MASK] legislation.,any,1,6,0.026958642527461052
1846,n_pn,None of the passengers will impact [MASK] legislation.,any,1,8,0.04108723625540733
1847,n_pn,It is not the case that the passengers will impact [MASK] legislation.,any,1,12,0.029805975034832954
1848,n_prel,No passengers which I have studied will impact [MASK] legislation.,any,1,10,0.023587917909026146
1849,n_prel,None of the passengers which I have studied will impact [MASK] legislation.,any,1,12,0.03933368995785713
1850,n_prel,It is not the case that the passengers which I have studied will impact [MASK] legislation.,any,1,16,0.02269747108221054
1851,n_ppp,No passengers in these places will impact [MASK] legislation.,any,1,9,0.03312481567263603
1852,n_ppp,None of the passengers in these places will impact [MASK] legislation.,any,1,11,0.05242541804909706
1853,n_ppp,It is not the case that passengers in these places will impact [MASK] legislation.,any,1,14,0.026412416249513626
1854,n_nrel,No passengers which I have not studied will impact [MASK] legislation.,any,1,11,0.02437303029000759
1855,n_nrel,None of the passengers which I have not have studied will impact [MASK] legislation.,any,1,14,0.03874204307794571
1856,n_nrel,It is not the case that the passengers which I have not studied will impact [MASK] legislation.,any,1,17,0.022726578637957573
1857,n_npp,No passengers in none of these places will impact [MASK] legislation.,any,1,11,0.027783913537859917
1858,n_npp,None of the passengers in none of these places will impact [MASK] legislation.,any,1,13,0.04565846547484398
1859,n_npp,It is not the case that passengers in none of these places will impact [MASK] legislation.,any,1,16,0.03407548740506172
1860,p_pn,The passengers confuse [MASK] astronomers.,any,0,5,8.81361702340655e-05
1861,p_pn,Many of the passengers confuse [MASK] astronomers.,any,0,7,0.00010560540977166966
1862,p_pn,It is the case that the passengers confuse [MASK] astronomers.,any,0,10,0.00023214172688312829
1863,p_prel,The passengers which I have studied confuse [MASK] astronomers.,any,0,9,0.0014200076693668962
1864,p_prel,Many of the passengers which I have studied confuse [MASK] astronomers.,any,0,11,0.0005551758222281933
1865,p_prel,It is the case that passengers which I have studied confuse [MASK] astronomers.,any,0,13,0.0011873353505507112
1866,p_ppp,The passengers in these places confuse [MASK] astronomers.,any,0,8,0.00023093342315405607
1867,p_ppp,Many of the passengers in these places confuse [MASK] astronomers.,any,0,10,0.00019618531223386526
1868,p_ppp,It is the case that the passengers in these places confuse [MASK] astronomers.,any,0,13,0.0004250675847288221
1869,p_nrel,The passengers which I have not studied confuse [MASK] astronomers.,any,1,10,0.002697716001421213
1870,p_nrel,Many of the passengers which I have not studied confuse [MASK] astronomers.,any,1,12,0.001174638164229691
1871,p_nrel,It is the case that the passengers which I have not studied confuse [MASK] astronomers.,any,1,15,0.0023674755357205868
1872,p_npp,The passengers in none of these places confuse [MASK] astronomers.,any,1,10,0.002708512358367443
1873,p_npp,Many of the passengers in none of these places confuse [MASK] astronomers.,any,1,12,0.0008279754547402263
1874,p_npp,It is the case that passengers in none of these places confuse [MASK] astronomers.,any,1,14,0.0022136326879262924
1875,n_pn,No passengers confuse [MASK] astronomers.,any,1,5,0.009278356097638607
1876,n_pn,None of the passengers confuse [MASK] astronomers.,any,1,7,0.009409316815435886
1877,n_pn,It is not the case that the passengers confuse [MASK] astronomers.,any,1,11,0.00047102326061576605
1878,n_prel,No passengers which I have studied confuse [MASK] astronomers.,any,1,9,0.015676887705922127
1879,n_prel,None of the passengers which I have studied confuse [MASK] astronomers.,any,1,11,0.026530461385846138
1880,n_prel,It is not the case that the passengers which I have studied confuse [MASK] astronomers.,any,1,15,0.002323204418644309
1881,n_ppp,No passengers in these places confuse [MASK] astronomers.,any,1,8,0.00898754596710205
1882,n_ppp,None of the passengers in these places confuse [MASK] astronomers.,any,1,10,0.008793558925390244
1883,n_ppp,It is not the case that passengers in these places confuse [MASK] astronomers.,any,1,13,0.001167202484793961
1884,n_nrel,No passengers which I have not studied confuse [MASK] astronomers.,any,1,10,0.015103952959179878
1885,n_nrel,None of the passengers which I have not have studied confuse [MASK] astronomers.,any,1,13,0.02693464607000351
1886,n_nrel,It is not the case that the passengers which I have not studied confuse [MASK] astronomers.,any,1,16,0.003988761454820633
1887,n_npp,No passengers in none of these places confuse [MASK] astronomers.,any,1,10,0.008672497235238552
1888,n_npp,None of the passengers in none of these places confuse [MASK] astronomers.,any,1,12,0.011110858991742134
1889,n_npp,It is not the case that passengers in none of these places confuse [MASK] astronomers.,any,1,15,0.0025779337156563997
1890,p_pn,The passengers inspired [MASK] revolutions.,any,0,5,0.0001766874047461897
1891,p_pn,Many of the passengers inspired [MASK] revolutions.,any,0,7,0.00030332215828821063
1892,p_pn,It is the case that the passengers inspired [MASK] revolutions.,any,0,10,0.001301814103499055
1893,p_prel,The passengers which I have studied inspired [MASK] revolutions.,any,0,9,0.0004589692398440093
1894,p_prel,Many of the passengers which I have studied inspired [MASK] revolutions.,any,0,11,0.0004989936132915318
1895,p_prel,It is the case that passengers which I have studied inspired [MASK] revolutions.,any,0,13,0.0008956631645560265
1896,p_ppp,The passengers in these places inspired [MASK] revolutions.,any,0,8,0.0002718144387472421
1897,p_ppp,Many of the passengers in these places inspired [MASK] revolutions.,any,0,10,0.00040226950659416616
1898,p_ppp,It is the case that the passengers in these places inspired [MASK] revolutions.,any,0,13,0.0013839611783623695
1899,p_nrel,The passengers which I have not studied inspired [MASK] revolutions.,any,1,10,0.03895874321460724
1900,p_nrel,Many of the passengers which I have not studied inspired [MASK] revolutions.,any,1,12,0.0059777917340397835
1901,p_nrel,It is the case that the passengers which I have not studied inspired [MASK] revolutions.,any,1,15,0.0691126137971878
1902,p_npp,The passengers in none of these places inspired [MASK] revolutions.,any,1,10,0.15010684728622437
1903,p_npp,Many of the passengers in none of these places inspired [MASK] revolutions.,any,1,12,0.008017176762223244
1904,p_npp,It is the case that passengers in none of these places inspired [MASK] revolutions.,any,1,14,0.09670751541852951
1905,n_pn,No passengers inspired [MASK] revolutions.,any,1,5,0.3941609263420105
1906,n_pn,None of the passengers inspired [MASK] revolutions.,any,1,7,0.6422344446182251
1907,n_pn,It is not the case that the passengers inspired [MASK] revolutions.,any,1,11,0.02398790791630745
1908,n_prel,No passengers which I have studied inspired [MASK] revolutions.,any,1,9,0.0906609445810318
1909,n_prel,None of the passengers which I have studied inspired [MASK] revolutions.,any,1,11,0.15241780877113342
1910,n_prel,It is not the case that the passengers which I have studied inspired [MASK] revolutions.,any,1,15,0.008150634355843067
1911,n_ppp,No passengers in these places inspired [MASK] revolutions.,any,1,8,0.24465060234069824
1912,n_ppp,None of the passengers in these places inspired [MASK] revolutions.,any,1,10,0.3066888153553009
1913,n_ppp,It is not the case that passengers in these places inspired [MASK] revolutions.,any,1,13,0.013738724403083324
1914,n_nrel,No passengers which I have not studied inspired [MASK] revolutions.,any,1,10,0.12748803198337555
1915,n_nrel,None of the passengers which I have not have studied inspired [MASK] revolutions.,any,1,13,0.14874859154224396
1916,n_nrel,It is not the case that the passengers which I have not studied inspired [MASK] revolutions.,any,1,16,0.07636765390634537
1917,n_npp,No passengers in none of these places inspired [MASK] revolutions.,any,1,10,0.14972054958343506
1918,n_npp,None of the passengers in none of these places inspired [MASK] revolutions.,any,1,12,0.2365426868200302
1919,n_npp,It is not the case that passengers in none of these places inspired [MASK] revolutions.,any,1,15,0.07743161171674728
1920,p_pn,The passengers will change [MASK] lives.,any,0,6,8.443864203400153e-07
1921,p_pn,Many of the passengers will change [MASK] lives.,any,0,8,2.495109470146417e-07
1922,p_pn,It is the case that the passengers will change [MASK] lives.,any,0,11,1.8868271354222088e-06
1923,p_prel,The passengers which I have studied will change [MASK] lives.,any,0,10,3.375398591742851e-05
1924,p_prel,Many of the passengers which I have studied will change [MASK] lives.,any,0,12,7.360133622569265e-06
1925,p_prel,It is the case that passengers which I have studied will change [MASK] lives.,any,0,14,2.2938638721825555e-05
1926,p_ppp,The passengers in these places will change [MASK] lives.,any,0,9,1.9812800928775687e-06
1927,p_ppp,Many of the passengers in these places will change [MASK] lives.,any,0,11,8.342508408532012e-07
1928,p_ppp,It is the case that the passengers in these places will change [MASK] lives.,any,0,14,3.696653720908216e-06
1929,p_nrel,The passengers which I have not studied will change [MASK] lives.,any,1,11,2.5798508431762457e-05
1930,p_nrel,Many of the passengers which I have not studied will change [MASK] lives.,any,1,13,9.05552224139683e-06
1931,p_nrel,It is the case that the passengers which I have not studied will change [MASK] lives.,any,1,16,1.7877073332783766e-05
1932,p_npp,The passengers in none of these places will change [MASK] lives.,any,1,11,7.167261355789378e-05
1933,p_npp,Many of the passengers in none of these places will change [MASK] lives.,any,1,13,1.787117616913747e-05
